,PART_ID,TYPE,MANUFACTURER,YEAR,QUANTITY,PRICE,SUBTOTAL_INVENTORY,ACTIVE
397,PART0398,suspension,Ford,2018,48.0,58.57,2811.36,0.0
398,PART0399,transmission,Honda,2001,39.0,182.1,7101.9,1.0
399,PART0400,engine,BMW,2022,86.0,302.01,25972.86,1.0
400,PART0401,tire,Volkswagen,2015,11.0,489.77,5387.469999999999,1.0
401,PART0402,battery,BMW,2015,79.0,312.91,24719.890000000003,0.0
402,PART0403,tire,BMW,2000,79.0,362.35,28625.65,
403,PART0404,transmission,Toyota,2008,55.0,396.29,21795.95,1.0
404,PART0405,engine,Mercedes,2020,65.0,252.47,16410.55,0.0
405,PART0406,transmission,Ford,2008,72.0,204.61,14731.920000000002,0.0
406,PART0407,transmission,Audi,2003,27.0,473.05,12772.35,1.0
407,PART0408,battery,BMW,2016,75.0,88.33,6624.75,0.0
408,PART0409,brake,Honda,2017,7.0,301.31,2109.17,
409,PART0410,suspension,Honda,2012,78.0,347.01,27066.78,1.0
410,PART0411,brake,Ford,2003,49.0,250.72,12285.28,
411,PART0412,transmission,Toyota,2021,70.0,485.02,33951.4,1.0
412,PART0413,brake,Audi,2021,25.0,68.73,1718.25,0.0
413,PART0414,engine,Mercedes,2004,19.0,161.59,3070.21,0.0
414,PART0415,brake,BMW,2004,37.0,78.82,2916.3399999999997,1.0
415,PART0416,transmission,Honda,2005,88.0,151.18,13303.84,1.0
416,PART0417,suspension,BMW,2014,36.0,229.13,8248.68,0.0
417,PART0418,tire,Audi,2014,5.0,299.23,1496.15,0.0
418,PART0419,suspension,Volkswagen,2016,69.0,333.39,23003.91,0.0
419,PART0420,transmission,Honda,2017,59.0,65.01,3835.59,1.0
420,PART0421,suspension,Honda,2001,23.0,310.48,7141.040000000001,
421,PART0422,battery,Ford,2009,15.0,163.36,2450.4,1.0
422,PART0423,engine,Mercedes,2020,67.0,385.95,25858.649999999998,
423,PART0424,brake,Ford,2015,96.0,54.88,5268.4800000000005,
424,PART0425,engine,Audi,2015,28.0,366.8,10270.4,
425,PART0426,transmission,Volkswagen,2006,8.0,297.22,2377.76,0.0
426,PART0427,brake,Honda,2012,38.0,473.85,18006.3,
427,PART0428,battery,Volkswagen,2016,71.0,191.96,13629.16,0.0
428,PART0429,suspension,Volkswagen,2003,97.0,113.45,11004.65,0.0
429,PART0430,engine,BMW,2008,25.0,249.96,6249.0,
430,PART0431,battery,Toyota,2011,41.0,328.22,13457.02,
431,PART0432,brake,Toyota,2005,61.0,436.67,26636.870000000003,0.0
432,PART0433,transmission,Mercedes,2003,39.0,426.64,16638.96,0.0
433,PART0434,suspension,Volkswagen,2021,58.0,112.21,6508.179999999999,0.0
434,PART0435,brake,Toyota,2020,83.0,423.95,35187.85,
435,PART0436,suspension,BMW,2014,63.0,383.18,24140.34,1.0
436,PART0437,suspension,BMW,2001,90.0,215.93,19433.7,0.0
437,PART0438,tire,Audi,2013,52.0,150.63,7832.76,0.0
438,PART0439,suspension,Audi,2012,14.0,181.82,2545.48,1.0
439,PART0440,suspension,Toyota,2011,39.0,57.85,2256.15,1.0
440,PART0441,brake,Mercedes,2005,65.0,160.6,10439.0,1.0
441,PART0442,battery,Mercedes,2020,48.0,102.17,4904.16,1.0
442,PART0443,battery,Ford,2017,79.0,246.31,19458.49,
443,PART0444,engine,Volkswagen,2015,29.0,250.97,7278.13,0.0
444,PART0445,tire,Toyota,2019,50.0,401.98,20099.0,0.0
445,PART0446,suspension,Honda,2009,29.0,455.5,13209.5,
446,PART0447,tire,Honda,2005,51.0,282.37,14400.87,1.0
447,PART0448,engine,BMW,2022,86.0,306.62,26369.32,0.0
448,PART0449,battery,Honda,2021,31.0,135.88,4212.28,1.0
449,PART0450,suspension,Ford,2003,82.0,459.16,37651.12,
450,PART0451,battery,BMW,2020,56.0,446.61,25010.16,
451,PART0452,engine,Ford,2002,52.0,353.67,18390.84,
452,PART0453,battery,Ford,2011,62.0,465.67,28871.54,0.0
453,PART0454,engine,Volkswagen,2013,7.0,219.61,1537.27,1.0
454,PART0455,battery,Honda,2010,18.0,435.22,7833.960000000001,1.0
455,PART0456,suspension,Audi,2016,21.0,316.47,6645.870000000001,
456,PART0457,engine,Volkswagen,2022,7.0,105.62,739.34,
457,PART0458,engine,Volkswagen,2001,78.0,357.89,27915.42,
458,PART0459,suspension,BMW,2003,9.0,336.34,3027.06,1.0
459,PART0460,tire,Ford,2014,21.0,363.91,7642.110000000001,1.0
460,PART0461,suspension,BMW,2008,4.0,205.56,822.24,
461,PART0462,brake,BMW,2008,45.0,163.23,7345.349999999999,0.0
462,PART0463,tire,Mercedes,2015,39.0,123.55,4818.45,1.0
463,PART0464,transmission,Toyota,2014,10.0,223.39,2233.8999999999996,1.0
464,PART0465,tire,BMW,2001,19.0,261.46,4967.74,
465,PART0466,transmission,Volkswagen,2018,58.0,62.56,3628.48,
466,PART0467,tire,BMW,2013,95.0,421.94,40084.3,0.0
467,PART0468,brake,Toyota,2014,17.0,161.07,2738.19,
468,PART0469,suspension,Mercedes,2019,86.0,208.16,17901.76,1.0
469,PART0470,brake,Audi,2021,31.0,160.35,4970.849999999999,0.0
470,PART0471,suspension,Honda,2018,29.0,459.41,13322.890000000001,
471,PART0472,engine,Ford,2008,16.0,204.65,3274.4,
472,PART0473,brake,Toyota,2005,1.0,53.1,53.1,1.0
473,PART0474,brake,Mercedes,2013,66.0,53.7,3544.2000000000003,1.0
474,PART0475,engine,BMW,2016,76.0,266.35,20242.600000000002,1.0
475,PART0476,battery,Ford,2005,74.0,489.56,36227.44,
476,PART0477,tire,Volkswagen,2013,92.0,260.2,23938.399999999998,
477,PART0478,brake,Audi,2017,32.0,204.09,6530.88,1.0
478,PART0479,suspension,Audi,2012,87.0,403.0,35061.0,
479,PART0480,tire,Audi,2009,34.0,210.0,7140.0,1.0
480,PART0481,engine,Audi,2001,29.0,280.21,8126.089999999999,
481,PART0482,engine,Honda,2000,46.0,305.96,14074.16,1.0
482,PART0483,transmission,BMW,2014,28.0,56.56,1583.68,0.0
483,PART0484,brake,Volkswagen,2013,30.0,398.58,11957.4,
484,PART0485,brake,Honda,2020,99.0,338.21,33482.79,0.0
485,PART0486,brake,BMW,2019,70.0,272.94,19105.8,
486,PART0487,engine,Honda,2005,42.0,382.55,16067.1,0.0
487,PART0488,brake,Honda,2003,47.0,363.93,17104.71,0.0
488,PART0489,tire,Mercedes,2015,53.0,372.6,19747.800000000003,1.0
489,PART0490,tire,BMW,2000,11.0,278.17,3059.8700000000003,1.0
490,PART0491,transmission,Honda,2020,43.0,287.7,12371.1,
491,PART0492,engine,Ford,2017,44.0,74.56,3280.6400000000003,
492,PART0493,suspension,Mercedes,2009,58.0,380.25,22054.5,0.0
493,PART0494,tire,Mercedes,2004,81.0,175.18,14189.58,
494,PART0495,battery,Audi,2021,48.0,384.92,18476.16,1.0
495,PART0496,battery,Volkswagen,2008,54.0,272.72,14726.880000000001,0.0
496,PART0497,engine,Toyota,2003,32.0,497.43,15917.76,1.0
497,PART0498,transmission,Honda,2002,14.0,211.31,2958.34,
498,PART0499,suspension,Mercedes,2017,58.0,140.59,8154.22,0.0
499,PART0500,tire,BMW,2018,36.0,183.34,6600.24,1.0
500,PART0501,suspension,Ford,2002,81.0,84.06,6808.860000000001,0.0
501,PART0502,tire,Toyota,2003,24.0,327.19,7852.5599999999995,1.0
502,PART0503,tire,Mercedes,2001,13.0,222.86,2897.1800000000003,1.0
503,PART0504,transmission,Ford,2017,12.0,125.83,1509.96,
504,PART0505,engine,Mercedes,2001,62.0,326.56,20246.72,1.0
505,PART0506,transmission,BMW,2003,38.0,206.88,7861.44,
506,PART0507,suspension,Mercedes,2005,8.0,387.63,3101.04,0.0
507,PART0508,engine,Honda,2006,95.0,494.94,47019.3,0.0
508,PART0509,transmission,Audi,2014,73.0,401.95,29342.35,1.0
509,PART0510,transmission,Volkswagen,2016,98.0,280.11,27450.780000000002,0.0
510,PART0511,engine,Audi,2010,36.0,162.26,5841.36,1.0
511,PART0512,suspension,Volkswagen,2014,71.0,250.9,17813.9,0.0
512,PART0513,engine,Honda,2016,11.0,125.04,1375.44,1.0
513,PART0514,transmission,Mercedes,2011,76.0,316.39,24045.64,
514,PART0515,brake,Toyota,2021,79.0,288.05,22755.95,0.0
515,PART0516,tire,Mercedes,2006,7.0,110.07,770.49,
516,PART0517,tire,Audi,2003,56.0,114.07,6387.92,1.0
517,PART0518,battery,Volkswagen,2020,67.0,296.96,19896.32,1.0
518,PART0519,engine,Volkswagen,2019,72.0,482.07,34709.04,1.0
519,PART0520,transmission,Toyota,2003,21.0,471.07,9892.47,1.0
520,PART0521,brake,BMW,2004,98.0,180.9,17728.2,
521,PART0522,tire,BMW,2022,34.0,379.94,12917.96,1.0
522,PART0523,engine,Honda,2015,20.0,391.2,7824.0,1.0
523,PART0524,suspension,Toyota,2018,99.0,470.3,46559.700000000004,0.0
524,PART0525,battery,BMW,2007,57.0,176.13,10039.41,0.0
525,PART0526,transmission,Volkswagen,2001,78.0,220.69,17213.82,1.0
526,PART0527,suspension,Ford,2006,6.0,485.55,2913.3,
527,PART0528,engine,Ford,2012,96.0,115.15,11054.400000000001,0.0
528,PART0529,tire,Ford,2007,2.0,236.64,473.28,
529,PART0530,suspension,Audi,2022,41.0,215.51,8835.91,0.0
530,PART0531,brake,Mercedes,2010,30.0,251.47,7544.1,
531,PART0532,suspension,Volkswagen,2009,73.0,55.64,4061.7200000000003,
532,PART0533,suspension,Honda,2015,91.0,398.81,36291.71,1.0
533,PART0534,tire,Mercedes,2015,29.0,176.67,5123.429999999999,
534,PART0535,battery,Toyota,2006,57.0,392.77,22387.89,1.0
535,PART0536,brake,Audi,2004,81.0,461.73,37400.130000000005,1.0
536,PART0537,suspension,BMW,2005,18.0,303.88,5469.84,0.0
537,PART0538,engine,Volkswagen,2020,43.0,252.66,10864.38,0.0
538,PART0539,transmission,BMW,2009,13.0,424.3,5515.900000000001,
539,PART0540,transmission,Ford,2022,50.0,152.22,7611.0,1.0
540,PART0541,tire,Honda,2011,57.0,258.7,14745.9,1.0
541,PART0542,brake,Toyota,2009,30.0,412.02,12360.599999999999,
542,PART0543,battery,Audi,2007,23.0,165.52,3806.96,1.0
543,PART0544,engine,Audi,2013,45.0,488.43,21979.35,0.0
544,PART0545,engine,Volkswagen,2013,3.0,333.04,999.1200000000001,1.0
545,PART0546,tire,Toyota,2004,29.0,211.52,6134.08,1.0
546,PART0547,brake,Volkswagen,2003,79.0,70.3,5553.7,
547,PART0548,battery,Mercedes,2000,11.0,54.67,601.37,
548,PART0549,battery,Volkswagen,2017,24.0,305.13,7323.12,0.0
549,PART0550,battery,Mercedes,2003,32.0,435.6,13939.2,0.0
550,PART0551,tire,BMW,2006,58.0,122.03,7077.74,1.0
551,PART0552,transmission,Mercedes,2007,39.0,222.33,8670.87,
552,PART0553,engine,Mercedes,2015,7.0,486.99,3408.9300000000003,0.0
553,PART0554,suspension,Volkswagen,2008,64.0,346.14,22152.96,1.0
554,PART0555,transmission,Audi,2007,71.0,221.98,15760.58,
555,PART0556,transmission,Volkswagen,2015,74.0,270.99,20053.260000000002,
556,PART0557,tire,Volkswagen,2007,50.0,320.76,16038.0,1.0
557,PART0558,engine,Toyota,2013,33.0,409.1,13500.300000000001,
558,PART0559,transmission,Honda,2003,78.0,319.57,24926.46,1.0
559,PART0560,suspension,Mercedes,2002,5.0,335.89,1679.4499999999998,1.0
560,PART0561,transmission,Toyota,2011,13.0,465.92,6056.96,0.0
561,PART0562,tire,BMW,2003,24.0,310.98,7463.52,
562,PART0563,engine,Honda,2010,98.0,197.99,19403.02,
563,PART0564,engine,Mercedes,2022,25.0,270.66,6766.500000000001,
564,PART0565,tire,Volkswagen,2011,79.0,174.34,13772.86,
565,PART0566,suspension,BMW,2003,38.0,467.41,17761.58,0.0
566,PART0567,tire,Audi,2008,39.0,212.41,8283.99,0.0
567,PART0568,suspension,Ford,2019,68.0,120.0,8160.0,1.0
568,PART0569,suspension,Ford,2001,25.0,311.98,7799.5,
569,PART0570,brake,Ford,2007,55.0,305.2,16786.0,
570,PART0571,transmission,Toyota,2016,3.0,465.93,1397.79,
571,PART0572,brake,Mercedes,2016,80.0,462.39,36991.2,
572,PART0573,engine,Audi,2001,60.0,171.8,10308.0,1.0
573,PART0574,battery,Audi,2007,68.0,85.74,5830.32,0.0
574,PART0575,transmission,Toyota,2015,27.0,366.11,9884.970000000001,1.0
575,PART0576,battery,Honda,2016,65.0,495.68,32219.2,1.0
576,PART0577,transmission,Toyota,2002,42.0,369.39,15514.38,1.0
577,PART0578,transmission,BMW,2012,58.0,493.86,28643.88,
578,PART0579,transmission,Volkswagen,2019,99.0,339.0,33561.0,0.0
579,PART0580,brake,Volkswagen,2021,52.0,407.08,21168.16,1.0
580,PART0581,brake,Ford,2006,20.0,337.14,6742.799999999999,1.0
581,PART0582,suspension,Volkswagen,2012,60.0,59.5,3570.0,
582,PART0583,transmission,Mercedes,2020,73.0,474.81,34661.13,
583,PART0584,transmission,Toyota,2019,37.0,449.2,16620.399999999998,1.0
584,PART0585,suspension,Volkswagen,2002,66.0,350.12,23107.920000000002,1.0
585,PART0586,battery,Mercedes,2012,73.0,205.38,14992.74,0.0
586,PART0587,transmission,Volkswagen,2004,84.0,92.79,7794.360000000001,1.0
587,PART0588,battery,Honda,2004,50.0,426.65,21332.5,
588,PART0589,transmission,Toyota,2019,36.0,212.81,7661.16,1.0
589,PART0590,transmission,Volkswagen,2021,57.0,156.94,8945.58,1.0
590,PART0591,tire,BMW,2016,23.0,426.48,9809.04,
591,PART0592,transmission,BMW,2000,18.0,110.71,1992.78,
592,PART0593,suspension,Toyota,2000,58.0,96.98,5624.84,1.0
593,PART0594,transmission,Honda,2018,5.0,447.66,2238.3,1.0
594,PART0595,suspension,Ford,2015,55.0,480.88,26448.4,
595,PART0596,transmission,Mercedes,2011,8.0,348.66,2789.28,
596,PART0597,engine,BMW,2008,82.0,73.47,6024.54,
597,PART0598,transmission,BMW,2019,45.0,50.14,2256.3,1.0
598,PART0599,brake,Ford,2011,37.0,351.12,12991.44,
599,PART0600,suspension,Mercedes,2010,96.0,175.76,16872.96,
600,PART0601,battery,BMW,2005,33.0,420.77,13885.41,
601,PART0602,battery,Toyota,2014,89.0,457.12,40683.68,1.0
602,PART0603,transmission,Volkswagen,2007,70.0,154.73,10831.099999999999,
603,PART0604,transmission,Toyota,2017,71.0,153.99,10933.29,
604,PART0605,brake,Volkswagen,2008,69.0,357.07,24637.829999999998,0.0
605,PART0606,suspension,Mercedes,2011,46.0,296.85,13655.1,
606,PART0607,battery,Audi,2015,7.0,407.72,2854.04,
607,PART0608,suspension,Toyota,2004,56.0,241.09,13501.04,0.0
608,PART0609,battery,Mercedes,2004,16.0,151.8,2428.8,0.0
609,PART0610,suspension,BMW,2022,19.0,171.84,3264.96,
610,PART0611,transmission,Toyota,2020,45.0,189.93,8546.85,
611,PART0612,battery,BMW,2003,29.0,204.38,5927.0199999999995,0.0
612,PART0613,suspension,Honda,2007,42.0,428.34,17990.28,1.0
613,PART0614,brake,Volkswagen,2019,73.0,352.11,25704.030000000002,1.0
614,PART0615,tire,Honda,2007,90.0,390.77,35169.299999999996,1.0
615,PART0616,brake,Volkswagen,2008,94.0,137.34,12909.960000000001,0.0
616,PART0617,tire,Audi,2017,56.0,95.44,5344.639999999999,0.0
617,PART0618,suspension,Mercedes,2001,26.0,180.87,4702.62,
618,PART0619,engine,Toyota,2004,59.0,226.99,13392.41,1.0
619,PART0620,tire,Toyota,2008,19.0,128.21,2435.9900000000002,0.0
620,PART0621,battery,Volkswagen,2022,93.0,178.6,16609.8,1.0
621,PART0622,battery,BMW,2015,81.0,78.35,6346.349999999999,0.0
622,PART0623,brake,Ford,2008,8.0,415.23,3321.84,1.0
623,PART0624,battery,Toyota,2000,40.0,324.16,12966.400000000001,
624,PART0625,tire,Mercedes,2020,24.0,447.07,10729.68,0.0
625,PART0626,battery,Audi,2008,37.0,311.91,11540.67,0.0
626,PART0627,brake,Audi,2008,50.0,241.99,12099.5,0.0
627,PART0628,brake,Honda,2020,86.0,63.06,5423.16,
628,PART0629,engine,BMW,2019,64.0,389.45,24924.8,0.0
629,PART0630,suspension,Audi,2022,3.0,408.77,1226.31,1.0
630,PART0631,transmission,Mercedes,2003,54.0,303.33,16379.82,1.0
631,PART0632,engine,BMW,2000,19.0,373.84,7102.959999999999,1.0
632,PART0633,engine,Audi,2009,37.0,208.38,7710.0599999999995,1.0
633,PART0634,battery,Honda,2018,94.0,322.97,30359.180000000004,1.0
634,PART0635,engine,Volkswagen,2008,35.0,438.65,15352.75,0.0
635,PART0636,tire,Volkswagen,2008,71.0,84.2,5978.2,1.0
636,PART0637,brake,Volkswagen,2010,46.0,476.1,21900.600000000002,
637,PART0638,transmission,Ford,2020,78.0,206.06,16072.68,
638,PART0639,transmission,Audi,2021,62.0,105.91,6566.42,0.0
639,PART0640,suspension,Audi,2012,62.0,215.76,13377.119999999999,1.0
640,PART0641,battery,Volkswagen,2010,85.0,456.74,38822.9,1.0
641,PART0642,battery,Toyota,2010,33.0,251.9,8312.7,0.0
642,PART0643,tire,Honda,2010,86.0,154.9,13321.4,
643,PART0644,battery,Mercedes,2003,56.0,233.67,13085.519999999999,
644,PART0645,brake,BMW,2018,87.0,133.53,11617.11,0.0
645,PART0646,tire,Honda,2017,59.0,79.7,4702.3,
646,PART0647,battery,BMW,2000,4.0,173.7,694.8,1.0
647,PART0648,battery,Honda,2016,15.0,118.31,1774.65,1.0
648,PART0649,brake,Audi,2011,16.0,198.32,3173.12,
649,PART0650,engine,Audi,2010,17.0,302.18,5137.06,
650,PART0651,engine,Honda,2006,58.0,330.37,19161.46,0.0
651,PART0652,suspension,Toyota,2018,16.0,193.41,3094.56,1.0
652,PART0653,engine,BMW,2018,74.0,65.17,4822.58,0.0
653,PART0654,suspension,Audi,2022,73.0,182.86,13348.78,1.0
654,PART0655,engine,Mercedes,2005,5.0,110.36,551.8,
655,PART0656,engine,BMW,2018,63.0,352.1,22182.300000000003,1.0
656,PART0657,tire,Audi,2006,86.0,100.79,8667.94,
657,PART0658,tire,Ford,2014,45.0,137.91,6205.95,0.0
658,PART0659,engine,Ford,2006,73.0,103.11,7527.03,0.0
659,PART0660,transmission,Volkswagen,2003,29.0,170.76,4952.04,
660,PART0661,battery,Mercedes,2007,23.0,372.67,8571.41,
661,PART0662,suspension,Volkswagen,2002,5.0,180.28,901.4,
662,PART0663,engine,Toyota,2004,34.0,362.46,12323.64,
663,PART0664,battery,Ford,2016,40.0,483.25,19330.0,0.0
664,PART0665,tire,Mercedes,2020,81.0,468.31,37933.11,0.0
665,PART0666,brake,Honda,2006,67.0,318.34,21328.78,0.0
666,PART0667,engine,Audi,2019,56.0,85.49,4787.44,
667,PART0668,tire,Ford,2017,11.0,375.45,4129.95,0.0
668,PART0669,tire,Volkswagen,2016,14.0,359.36,5031.04,1.0
669,PART0670,tire,Ford,2005,96.0,289.96,27836.159999999996,
670,PART0671,transmission,BMW,2004,91.0,332.32,30241.12,
671,PART0672,battery,Audi,2009,68.0,214.51,14586.68,1.0
672,PART0673,tire,Audi,2000,31.0,82.49,2557.19,
673,PART0674,battery,Honda,2021,5.0,267.74,1338.7,0.0
674,PART0675,tire,Mercedes,2000,33.0,302.52,9983.16,1.0
675,PART0676,transmission,Honda,2011,48.0,165.19,7929.12,0.0
676,PART0677,tire,Ford,2020,28.0,430.53,12054.84,1.0
677,PART0678,brake,Volkswagen,2014,89.0,284.22,25295.58,0.0
678,PART0679,brake,Toyota,2018,53.0,278.89,14781.17,0.0
679,PART0680,brake,Honda,2004,92.0,449.06,41313.52,
680,PART0681,brake,Audi,2020,6.0,361.57,2169.42,
681,PART0682,suspension,Toyota,2010,23.0,244.82,5630.86,
682,PART0683,transmission,Ford,2021,85.0,291.01,24735.85,1.0
683,PART0684,engine,BMW,2019,88.0,82.92,7296.96,0.0
684,PART0685,engine,Honda,2011,65.0,141.5,9197.5,
685,PART0686,battery,Honda,2011,23.0,315.54,7257.42,
686,PART0687,battery,BMW,2017,67.0,318.75,21356.25,
687,PART0688,transmission,BMW,2001,93.0,456.04,42411.72,1.0
688,PART0689,suspension,Honda,2019,37.0,260.94,9654.78,1.0
689,PART0690,engine,Audi,2009,81.0,153.3,12417.300000000001,0.0
690,PART0691,engine,BMW,2020,52.0,317.93,16532.36,
691,PART0692,brake,Audi,2021,79.0,149.95,11846.05,
692,PART0693,brake,Volkswagen,2009,13.0,124.01,1612.13,
693,PART0694,brake,Mercedes,2004,21.0,452.17,9495.57,0.0
694,PART0695,battery,Toyota,2000,62.0,456.69,28314.78,
695,PART0696,transmission,Honda,2020,11.0,233.73,2571.0299999999997,0.0
696,PART0697,engine,Ford,2017,44.0,86.73,3816.1200000000003,
697,PART0698,tire,BMW,2017,98.0,168.4,16503.2,0.0
698,PART0699,transmission,Toyota,2014,33.0,409.66,13518.78,
699,PART0700,battery,Ford,2003,53.0,268.03,14205.589999999998,
700,PART0701,engine,Ford,2012,56.0,382.55,21422.8,1.0
701,PART0702,engine,Ford,2013,75.0,253.47,19010.25,
702,PART0703,suspension,Ford,2021,96.0,130.67,12544.32,0.0
703,PART0704,engine,Volkswagen,2007,82.0,328.08,26902.559999999998,
704,PART0705,transmission,Honda,2002,87.0,96.92,8432.04,1.0
705,PART0706,brake,Mercedes,2006,16.0,353.19,5651.04,
706,PART0707,battery,Honda,2016,26.0,456.57,11870.82,1.0
707,PART0708,battery,Volkswagen,2010,4.0,262.31,1049.24,1.0
708,PART0709,brake,Mercedes,2009,61.0,70.91,4325.51,1.0
709,PART0710,tire,Ford,2001,26.0,280.55,7294.3,1.0
710,PART0711,brake,BMW,2003,17.0,396.75,6744.75,1.0
711,PART0712,engine,Honda,2007,55.0,163.04,8967.199999999999,
712,PART0713,tire,Mercedes,2016,78.0,422.95,32990.1,0.0
713,PART0714,brake,Mercedes,2020,90.0,491.54,44238.6,
714,PART0715,engine,BMW,2004,43.0,167.75,7213.25,0.0
715,PART0716,suspension,Audi,2000,26.0,457.49,11894.74,0.0
716,PART0717,transmission,Volkswagen,2017,29.0,222.79,6460.91,1.0
717,PART0718,transmission,Audi,2013,69.0,314.25,21683.25,
718,PART0719,brake,Mercedes,2004,82.0,472.24,38723.68,
719,PART0720,transmission,Mercedes,2022,24.0,301.96,7247.039999999999,0.0
720,PART0721,brake,Honda,2015,67.0,230.98,15475.66,
721,PART0722,transmission,Audi,2012,71.0,158.99,11288.29,1.0
722,PART0723,engine,Toyota,2022,26.0,474.64,12340.64,1.0
723,PART0724,tire,Ford,2013,53.0,435.46,23079.379999999997,0.0
724,PART0725,tire,BMW,2007,64.0,353.77,22641.28,
725,PART0726,brake,Volkswagen,2007,88.0,358.79,31573.52,
726,PART0727,tire,Mercedes,2016,82.0,440.04,36083.28,0.0
727,PART0728,brake,Toyota,2008,18.0,316.72,5700.960000000001,
728,PART0729,transmission,Ford,2014,96.0,70.22,6741.12,1.0
729,PART0730,engine,Honda,2019,49.0,453.54,22223.460000000003,
730,PART0731,engine,Toyota,2021,80.0,316.8,25344.0,1.0
731,PART0732,tire,Audi,2002,4.0,232.52,930.08,
732,PART0733,brake,Toyota,2008,63.0,376.34,23709.42,1.0
733,PART0734,brake,Volkswagen,2018,83.0,246.04,20421.32,1.0
734,PART0735,tire,Mercedes,2021,6.0,137.55,825.3000000000001,0.0
735,PART0736,brake,BMW,2010,5.0,66.21,331.04999999999995,
736,PART0737,brake,Volkswagen,2007,90.0,365.25,32872.5,1.0
737,PART0738,engine,Ford,2004,60.0,207.2,12432.0,
738,PART0739,tire,Toyota,2014,92.0,70.74,6508.08,1.0
739,PART0740,battery,Ford,2017,97.0,293.7,28488.899999999998,
740,PART0741,transmission,Mercedes,2020,77.0,242.91,18704.07,0.0
741,PART0742,engine,BMW,2002,75.0,423.77,31782.75,
742,PART0743,suspension,Toyota,2021,19.0,343.64,6529.16,0.0
743,PART0744,tire,BMW,2021,93.0,202.69,18850.17,0.0
744,PART0745,suspension,Ford,2014,92.0,417.36,38397.12,
745,PART0746,battery,Volkswagen,2015,83.0,316.0,26228.0,1.0
746,PART0747,suspension,Ford,2015,61.0,121.89,7435.29,1.0
747,PART0748,brake,Mercedes,2005,79.0,53.74,4245.46,
748,PART0749,engine,Ford,2018,72.0,431.12,31040.64,1.0
749,PART0750,suspension,Ford,2009,71.0,401.94,28537.74,1.0
750,PART0751,transmission,Ford,2001,86.0,210.3,18085.8,1.0
751,PART0752,suspension,Ford,2020,49.0,371.02,18179.98,1.0
752,PART0753,brake,BMW,2019,1.0,351.6,351.6,0.0
753,PART0754,battery,BMW,2022,15.0,93.64,1404.6,0.0
754,PART0755,suspension,Audi,2016,63.0,246.16,15508.08,0.0
755,PART0756,battery,Ford,2001,67.0,163.56,10958.52,
756,PART0757,brake,Honda,2018,42.0,410.47,17239.74,0.0
757,PART0758,battery,Ford,2019,16.0,289.11,4625.76,1.0
758,PART0759,suspension,Mercedes,2014,34.0,360.54,12258.36,
759,PART0760,battery,Audi,2005,23.0,203.93,4690.39,1.0
760,PART0761,tire,Ford,2008,91.0,276.51,25162.41,
761,PART0762,brake,Volkswagen,2021,21.0,137.59,2889.39,1.0
762,PART0763,suspension,Audi,2022,36.0,267.82,9641.52,0.0
763,PART0764,tire,Mercedes,2010,1.0,491.19,491.19,0.0
764,PART0765,transmission,Audi,2007,46.0,467.85,21521.100000000002,0.0
765,PART0766,battery,Ford,2011,41.0,365.15,14971.15,0.0
766,PART0767,tire,Mercedes,2012,47.0,76.49,3595.0299999999997,
767,PART0768,engine,Mercedes,2008,39.0,133.11,5191.290000000001,0.0
768,PART0769,brake,Audi,2000,59.0,192.5,11357.5,0.0
769,PART0770,battery,Honda,2008,3.0,198.14,594.42,
770,PART0771,tire,Mercedes,2000,11.0,375.86,4134.46,0.0
771,PART0772,suspension,Volkswagen,2014,72.0,142.96,10293.12,1.0
772,PART0773,engine,Ford,2006,73.0,111.93,8170.89,
